source_id,sku_id,brand,product_name,source_type,source_url,source_title,source_author,source_date,method_notes,is_official,confidence_grade,values_reported,notes
src-tastien-cn-0074,tastien-cn-kai-xun-huo-yan-ji-tui,塔斯汀中国汉堡,开熏火焰鸡腿,xiaohongshu_claim,https://post.m.smzdm.com/zz/p/axdqkw44/,塔斯汀合集(带热量)·减脂期点单技巧（糕冷小美，来自抖音）,糕冷小美（抖音原帖）／什么值得买 AI 摘要转载,2026-09-18,给出小食与组合 kcal 点值，并给出改造差值（去酱料甜面酱/沙拉酱 -70~100 kcal；去掉一半堡胚或薄胚 -约200 kcal 碳水）；未披露称重/计算过程，AI 摘要页 → C 级。,False,C,奥尔良烤翅=162 kcal/对; 去皮鸡腿=166 kcal; 粗薯条=210 kcal/份; 多汁牛肉堡(去洋葱圈)+无糖可乐=483; 板烧凤梨堡+蔬菜沙拉(低脂酱)≈500; 培根煎蛋堡(去一半酱)+无糖冰柠咖≈450 (kcal),『去皮鸡腿166』未指明对应哪一款鸡腿类 SKU（塔塔香鸡腿/开熏火焰鸡腿），故未据此填值。『蔬菜沙拉』未在本品牌任何菜单来源中出现，该组合值未采用。
src-tastien-cn-0075,tastien-cn-wu-tang-bing-ning-ke-le,塔斯汀中国汉堡,无糖冰柠可乐,official_menu,https://www.tasiting.com/product/category/drink,塔斯汀官网「塔塔美食」饮品系列分类页,福州塔斯汀餐饮管理有限公司,2026-09-18,官方产品展示页。列 7 款饮品品名 + 卖点文案；无营养字段、无糖度/容量规格。,True,A,菜单事实：饮品系列 7 款品名（非营养数值）,
src-tastien-cn-0076,tastien-cn-wu-tang-bing-ning-ke-le,塔斯汀中国汉堡,无糖冰柠可乐,xiaohongshu_claim,https://post.m.smzdm.com/zz/p/ax6oznm9/,谁说减脂不能吃汉堡！塔斯汀9款低卡搭配！（搞笑女的吃饭日常，来自小红书）,搞笑女的吃饭日常（小红书原帖）／什么值得买 AI 摘要转载,2026-09-18,给出 9 组『汉堡/小食+饮品』组合的总 kcal 点值，未披露计算过程；页面为 AI 摘要，原帖登录墙 → C 级。页面未显示原帖日期，以抓取日登记。,False,C,北京烤鸭汉堡+无糖冰柠可乐=477; 蜜汁手扒鸡半只+玉米=413; 培根煎蛋汉堡+欢喜全翅=520; 塔塔鸡块+奥尔良烤翅+无糖冰柠可乐=380; 板烧凤梨汉堡+啃定好鸭脖=481; 孜然菌菇牛肉汉堡+啃定好鸭脖+无糖冰柠可乐=508 (kcal),组合值用于交叉校验单品值；本库不把 UGC 自创组合登记为菜单 SKU（非在售套餐），仅作为来源证据挂在相关单品上。
src-tastien-cn-0077,tastien-cn-wu-tang-bing-ning-ke-le,塔斯汀中国汉堡,无糖冰柠可乐,xiaohongshu_claim,https://post.m.smzdm.com/zz/p/a65p0k9o/,塔斯汀热量评测|附低卡万能点单攻略（🌟柚七七，来自小红书）,柚七七（小红书原帖）／什么值得买 AI 摘要转载,2026-09-18,给出单品 kcal/个 与组合 kcal，并给出『去酱约-70大卡』的差值口径；未披露称重/计算过程，AI 摘要页 → C 级。,False,C,嘎嘎双料鸭中国汉堡=516 kcal/个; 香辣鸡腿中国汉堡=501 kcal/个; 牛肉堡(去洋葱圈)+无糖可乐=483; 龙虾堡+鸡脖=461; 去酱≈-70 kcal,
src-tastien-cn-0078,tastien-cn-ning-meng-hong-cha,塔斯汀中国汉堡,柠檬红茶,official_menu,https://www.tasiting.com/product/category/drink,塔斯汀官网「塔塔美食」饮品系列分类页,福州塔斯汀餐饮管理有限公司,2026-09-18,官方产品展示页。列 7 款饮品品名 + 卖点文案；无营养字段、无糖度/容量规格。,True,A,菜单事实：饮品系列 7 款品名（非营养数值）,
src-tastien-cn-0079,tastien-cn-wang-chun-shan-zha-wu-mei-zhi,塔斯汀中国汉堡,望春山楂乌梅汁,official_menu,https://www.tasiting.com/product/category/drink,塔斯汀官网「塔塔美食」饮品系列分类页,福州塔斯汀餐饮管理有限公司,2026-09-18,官方产品展示页。列 7 款饮品品名 + 卖点文案；无营养字段、无糖度/容量规格。,True,A,菜单事实：饮品系列 7 款品名（非营养数值）,
src-tastien-cn-0080,tastien-cn-zi-yu-hong-zao-hei-mi-jiang,塔斯汀中国汉堡,紫玉红枣黑米浆（热）,official_menu,https://www.tasiting.com/product/category/drink,塔斯汀官网「塔塔美食」饮品系列分类页,福州塔斯汀餐饮管理有限公司,2026-09-18,官方产品展示页。列 7 款饮品品名 + 卖点文案；无营养字段、无糖度/容量规格。,True,A,菜单事实：饮品系列 7 款品名（非营养数值）,
src-tastien-cn-0081,tastien-cn-ta-ta-feng-wei-nai,塔斯汀中国汉堡,塔塔风味奶（热）,official_menu,https://www.tasiting.com/product/category/drink,塔斯汀官网「塔塔美食」饮品系列分类页,福州塔斯汀餐饮管理有限公司,2026-09-18,官方产品展示页。列 7 款饮品品名 + 卖点文案；无营养字段、无糖度/容量规格。,True,A,菜单事实：饮品系列 7 款品名（非营养数值）,
src-tastien-cn-0082,tastien-cn-hua-sheng-jiang,塔斯汀中国汉堡,花生浆,third_party_analysis,https://you.ctrip.com/food/243/130488384.html,塔斯汀中国汉堡(丰泽街店·泉州) - 携程美食「本店特色美食」,携程美食（聚合点评数据）,2026-09-18,门店页『本店特色美食』字段（19 项），点评时间跨度 2022-06 至 2026-03；无营养数值。,False,D,菜单事实：甘梅红心薯条/香辣鸡腿堡/盐酥鸡米花/藤椒鸡腿中国汉堡/香辣鸡翅/北京烤鸭中国汉堡/培根煎蛋中国汉堡/开熏火焰鸡腿/花生浆/上校鸡块/多汁牛肉中国汉堡/桃桃安格斯牛中国汉堡/秘汁手扒鸡/冰柠可乐/啃定好鸡脖/藤椒半边鸡,该页另出现『上校鸡块』『劲爆鸡米花』等他品牌命名，疑为聚合数据串店，本库未采用。
src-tastien-cn-0083,tastien-cn-hai-yan-feng-li-feng-wei-yin,塔斯汀中国汉堡,海盐凤梨风味饮,third_party_analysis,https://www.sina.cn/news/detail/5337744410941138.html,塔斯汀联名电影《欢迎来龙餐馆》推广（徐福牛堡与联名套餐配置）,许梦成真（新浪号）,2026-08-30,软文式描述：徐福牛堡=手擀现烤堡胚+铁板现煎厚牛肉饼+整片芝士+生菜+洋葱碎+甜咸特调酱汁；徐福美味精选三件套(单人)=徐福牛堡1+风味小食(薯条或鸡块)1+限定海盐凤梨风味饮1；薯牛欢享双人六件套=徐福牛堡2+定制饮品2+双份人气小食拼盘。无营养数值。,False,D,菜单事实：徐福牛堡组成 + 两款联名套餐配置,与 smzdm AIGC 长文（post.smzdm.com/p/awwzggd2/，2026-09-10）所述配方一致（堡胚+牛肉饼+整片芝士+生菜洋葱+酸甜口酱汁，套餐配海盐凤梨风味饮，单点正价 17–18 元）。
src-tastien-cn-0084,tastien-cn-qing-mei-jian-xi-qi-pao-yin,塔斯汀中国汉堡,青梅见喜气泡饮,official_menu,https://www.tasiting.com/article/119,开胃美食717 | 塔斯汀夏日食欲拯救计划！（官网资讯）,塔斯汀中国汉堡,2024-05-15,官方资讯稿，含产品组成描述：多汁牛肉中国汉堡（厚实牛肉饼+番茄+炸洋葱圈）、火爆辣子鸡中国汉堡（鸡肉丁+香酥干辣椒）、冰柠可乐、青梅见喜气泡饮（永泰青梅+七喜，夏日限定）。无营养数值。,True,A,菜单事实与组成描述（非营养数值）,2024 年稿件，青梅见喜气泡饮为季节限定，当前在售状态未核实。
src-tastien-cn-0085,tastien-cn-wu-tang-bing-ning-ka,塔斯汀中国汉堡,无糖冰柠咖,xiaohongshu_claim,https://post.m.smzdm.com/zz/p/axdqkw44/,塔斯汀合集(带热量)·减脂期点单技巧（糕冷小美，来自抖音）,糕冷小美（抖音原帖）／什么值得买 AI 摘要转载,2026-09-18,给出小食与组合 kcal 点值，并给出改造差值（去酱料甜面酱/沙拉酱 -70~100 kcal；去掉一半堡胚或薄胚 -约200 kcal 碳水）；未披露称重/计算过程，AI 摘要页 → C 级。,False,C,奥尔良烤翅=162 kcal/对; 去皮鸡腿=166 kcal; 粗薯条=210 kcal/份; 多汁牛肉堡(去洋葱圈)+无糖可乐=483; 板烧凤梨堡+蔬菜沙拉(低脂酱)≈500; 培根煎蛋堡(去一半酱)+无糖冰柠咖≈450 (kcal),『去皮鸡腿166』未指明对应哪一款鸡腿类 SKU（塔塔香鸡腿/开熏火焰鸡腿），故未据此填值。『蔬菜沙拉』未在本品牌任何菜单来源中出现，该组合值未采用。
src-tastien-cn-0086,tastien-cn-taocan-tg1096-3pc,塔斯汀中国汉堡,单人3件套 TG1096（买一送二）,meituan_menu,https://guangdiu.com/detail.php?id=29554002,美团 塔斯汀中国汉堡【买一送二】单人3件套 TG1096（原价23元/现价12.8元）,逛丢（同步美团团购商品介绍）,2026-09-18,"逐字引用美团团购『商品介绍』：主食=香辣鸡腿堡中国汉堡(1份,¥12)；选区A(3选2,可重复选)=双享翅根(1只,¥4)/塔塔鸡块(3块,¥4.8)/荆楚尖叫翅尖(5个,¥5.5)；覆盖1146城；核销走塔斯汀小程序。无营养数值。",False,D,菜单事实：套餐组成 + 单点价格锚点（香辣鸡腿堡¥12、双享翅根¥4/只、塔塔鸡块¥4.8/3块、尖叫翅尖¥5.5/5个）,美团门店在售菜单页需登录（未绕过），本条为美团团购商品介绍的公开镜像。
src-tastien-cn-0087,tastien-cn-taocan-tg1915-4pc,塔斯汀中国汉堡,单人四件套 TG1915,meituan_menu,https://guangdiu.com/search.php?q=%E5%A1%94%E6%96%AF%E6%B1%80,逛丢『塔斯汀』搜索结果：美团在售团购档位清单（TG005/TG1915/TG2215/TG022/TG1769/TG1545/TG1542/TG2082/双人8件套）,逛丢（同步美团/慢慢买）,2026-09-18,2026-09-10~09-18 期间在售的美团团购档位标题与价格：百万爆款双堡 TG005(13.7–13.9元)、单人四件套 TG1915(原价30.8/现14.29–14.8元)、3+2随心配 TG2215(28.9元)、超值翅根三重奏 TG022(原24/13.9元)、塔塔翅根桶 TG022、薯薯三重奏 TG1769、热销小吃N选1 TG1545、热销小吃N选2 TG1542、塔粉专享5样美食 TG2082、精选双人8件套兑换券。部分详情页触发滑块安全验证，商品介绍未全部取得。无营养数值。,False,D,菜单事实：团购套餐档位名称/编号/促销价,套餐内可选清单（如 TG2215 A区8款汉堡选3、B区9款小食选2）来自搜狐转载的抖音团购达人帖（2026-09-12）交叉印证。
src-tastien-cn-0088,tastien-cn-taocan-tg005-double-burger,塔斯汀中国汉堡,百万爆款双堡 TG005,meituan_menu,https://guangdiu.com/search.php?q=%E5%A1%94%E6%96%AF%E6%B1%80,逛丢『塔斯汀』搜索结果：美团在售团购档位清单（TG005/TG1915/TG2215/TG022/TG1769/TG1545/TG1542/TG2082/双人8件套）,逛丢（同步美团/慢慢买）,2026-09-18,2026-09-10~09-18 期间在售的美团团购档位标题与价格：百万爆款双堡 TG005(13.7–13.9元)、单人四件套 TG1915(原价30.8/现14.29–14.8元)、3+2随心配 TG2215(28.9元)、超值翅根三重奏 TG022(原24/13.9元)、塔塔翅根桶 TG022、薯薯三重奏 TG1769、热销小吃N选1 TG1545、热销小吃N选2 TG1542、塔粉专享5样美食 TG2082、精选双人8件套兑换券。部分详情页触发滑块安全验证，商品介绍未全部取得。无营养数值。,False,D,菜单事实：团购套餐档位名称/编号/促销价,套餐内可选清单（如 TG2215 A区8款汉堡选3、B区9款小食选2）来自搜狐转载的抖音团购达人帖（2026-09-12）交叉印证。
src-tastien-cn-0089,tastien-cn-taocan-tg2215-3plus2,塔斯汀中国汉堡,3+2 随心配 TG2215,meituan_menu,https://guangdiu.com/search.php?q=%E5%A1%94%E6%96%AF%E6%B1%80,逛丢『塔斯汀』搜索结果：美团在售团购档位清单（TG005/TG1915/TG2215/TG022/TG1769/TG1545/TG1542/TG2082/双人8件套）,逛丢（同步美团/慢慢买）,2026-09-18,2026-09-10~09-18 期间在售的美团团购档位标题与价格：百万爆款双堡 TG005(13.7–13.9元)、单人四件套 TG1915(原价30.8/现14.29–14.8元)、3+2随心配 TG2215(28.9元)、超值翅根三重奏 TG022(原24/13.9元)、塔塔翅根桶 TG022、薯薯三重奏 TG1769、热销小吃N选1 TG1545、热销小吃N选2 TG1542、塔粉专享5样美食 TG2082、精选双人8件套兑换券。部分详情页触发滑块安全验证，商品介绍未全部取得。无营养数值。,False,D,菜单事实：团购套餐档位名称/编号/促销价,套餐内可选清单（如 TG2215 A区8款汉堡选3、B区9款小食选2）来自搜狐转载的抖音团购达人帖（2026-09-12）交叉印证。
src-tastien-cn-0090,tastien-cn-taocan-3-3-3,塔斯汀中国汉堡,中国汉堡自选套餐（3汉堡+3小食+3饮品）,meituan_menu,https://youhui.bacaoo.com/p/435129,塔斯汀中国汉堡自选套餐：3份汉堡+3份小食+3份饮品（专享兑换券，券后43.30元）,拔草哦（同步美团券）,2026-06-29,券名即组成：自选汉堡×3+自选小食×3+自选饮品×3；另有 17.9–19.9 元档『自选汉堡+小食×2+饮品』券。无营养数值。,False,D,菜单事实：自选套餐券档结构,
src-tastien-cn-0091,tastien-cn-taocan-4pc-snack,塔斯汀中国汉堡,中国汉堡小食4件套（汉堡+粗薯+鸡米花+可乐）,third_party_analysis,http://m.shihuo.cn/page/supplierList/1505250536?id=5367401&sku_id=1505250536,塔斯汀 中国汉堡小食4件套（汉堡+粗薯+鸡米花+可乐）团购券,识货（聚合团购）,2026-09-18,商品名即组成：汉堡+粗薯+鸡米花+可乐；购买后15天有效、堂食外带均可。无营养数值。,False,D,菜单事实：4件套组成,
src-tastien-cn-0092,tastien-cn-taocan-xiang-la-ji-tui-danren,塔斯汀中国汉堡,香辣鸡腿中国汉堡套餐,third_party_analysis,http://m.shihuo.cn/page/supplierList/2935593793?id=5350701&sku_id=2935593793,塔斯汀 香辣鸡腿中国汉堡套餐（含香辣鸡腿中国汉堡1个）,识货（聚合团购）,2026-09-18,商品页明示含『香辣鸡腿中国汉堡1个』；渠道价 京东外卖¥7/天猫¥8/拼多多¥8。套餐其余组件未披露。无营养数值。,False,D,菜单事实：单人套餐存在性与价格锚点,
src-tastien-cn-0093,tastien-cn-taocan-tg022-wing-trio,塔斯汀中国汉堡,超值翅根三重奏 TG022 / 塔塔翅根桶,meituan_menu,https://guangdiu.com/search.php?q=%E5%A1%94%E6%96%AF%E6%B1%80,逛丢『塔斯汀』搜索结果：美团在售团购档位清单（TG005/TG1915/TG2215/TG022/TG1769/TG1545/TG1542/TG2082/双人8件套）,逛丢（同步美团/慢慢买）,2026-09-18,2026-09-10~09-18 期间在售的美团团购档位标题与价格：百万爆款双堡 TG005(13.7–13.9元)、单人四件套 TG1915(原价30.8/现14.29–14.8元)、3+2随心配 TG2215(28.9元)、超值翅根三重奏 TG022(原24/13.9元)、塔塔翅根桶 TG022、薯薯三重奏 TG1769、热销小吃N选1 TG1545、热销小吃N选2 TG1542、塔粉专享5样美食 TG2082、精选双人8件套兑换券。部分详情页触发滑块安全验证，商品介绍未全部取得。无营养数值。,False,D,菜单事实：团购套餐档位名称/编号/促销价,套餐内可选清单（如 TG2215 A区8款汉堡选3、B区9款小食选2）来自搜狐转载的抖音团购达人帖（2026-09-12）交叉印证。
src-tastien-cn-0094,tastien-cn-taocan-tg1769-fries-trio,塔斯汀中国汉堡,薯薯三重奏 TG1769,meituan_menu,https://guangdiu.com/search.php?q=%E5%A1%94%E6%96%AF%E6%B1%80,逛丢『塔斯汀』搜索结果：美团在售团购档位清单（TG005/TG1915/TG2215/TG022/TG1769/TG1545/TG1542/TG2082/双人8件套）,逛丢（同步美团/慢慢买）,2026-09-18,2026-09-10~09-18 期间在售的美团团购档位标题与价格：百万爆款双堡 TG005(13.7–13.9元)、单人四件套 TG1915(原价30.8/现14.29–14.8元)、3+2随心配 TG2215(28.9元)、超值翅根三重奏 TG022(原24/13.9元)、塔塔翅根桶 TG022、薯薯三重奏 TG1769、热销小吃N选1 TG1545、热销小吃N选2 TG1542、塔粉专享5样美食 TG2082、精选双人8件套兑换券。部分详情页触发滑块安全验证，商品介绍未全部取得。无营养数值。,False,D,菜单事实：团购套餐档位名称/编号/促销价,套餐内可选清单（如 TG2215 A区8款汉堡选3、B区9款小食选2）来自搜狐转载的抖音团购达人帖（2026-09-12）交叉印证。
src-tastien-cn-0095,tastien-cn-taocan-tg1545-snack-n1,塔斯汀中国汉堡,塔粉专享热销小吃 N选1 TG1545,meituan_menu,https://guangdiu.com/search.php?q=%E5%A1%94%E6%96%AF%E6%B1%80,逛丢『塔斯汀』搜索结果：美团在售团购档位清单（TG005/TG1915/TG2215/TG022/TG1769/TG1545/TG1542/TG2082/双人8件套）,逛丢（同步美团/慢慢买）,2026-09-18,2026-09-10~09-18 期间在售的美团团购档位标题与价格：百万爆款双堡 TG005(13.7–13.9元)、单人四件套 TG1915(原价30.8/现14.29–14.8元)、3+2随心配 TG2215(28.9元)、超值翅根三重奏 TG022(原24/13.9元)、塔塔翅根桶 TG022、薯薯三重奏 TG1769、热销小吃N选1 TG1545、热销小吃N选2 TG1542、塔粉专享5样美食 TG2082、精选双人8件套兑换券。部分详情页触发滑块安全验证，商品介绍未全部取得。无营养数值。,False,D,菜单事实：团购套餐档位名称/编号/促销价,套餐内可选清单（如 TG2215 A区8款汉堡选3、B区9款小食选2）来自搜狐转载的抖音团购达人帖（2026-09-12）交叉印证。
src-tastien-cn-0096,tastien-cn-taocan-tg1542-snack-n2,塔斯汀中国汉堡,热销小吃 N选2 TG1542,meituan_menu,https://guangdiu.com/search.php?q=%E5%A1%94%E6%96%AF%E6%B1%80,逛丢『塔斯汀』搜索结果：美团在售团购档位清单（TG005/TG1915/TG2215/TG022/TG1769/TG1545/TG1542/TG2082/双人8件套）,逛丢（同步美团/慢慢买）,2026-09-18,2026-09-10~09-18 期间在售的美团团购档位标题与价格：百万爆款双堡 TG005(13.7–13.9元)、单人四件套 TG1915(原价30.8/现14.29–14.8元)、3+2随心配 TG2215(28.9元)、超值翅根三重奏 TG022(原24/13.9元)、塔塔翅根桶 TG022、薯薯三重奏 TG1769、热销小吃N选1 TG1545、热销小吃N选2 TG1542、塔粉专享5样美食 TG2082、精选双人8件套兑换券。部分详情页触发滑块安全验证，商品介绍未全部取得。无营养数值。,False,D,菜单事实：团购套餐档位名称/编号/促销价,套餐内可选清单（如 TG2215 A区8款汉堡选3、B区9款小食选2）来自搜狐转载的抖音团购达人帖（2026-09-12）交叉印证。
