id,brand,brand_category,product_name,product_name_normalized,menu_category,product_description,serving_size,serving_size_unit,energy_kcal,protein_g,carbs_g,fat_g,fiber_g,sodium_mg,sugar_g,nutrition_value_type,energy_min_kcal,energy_max_kcal,protein_min_g,protein_max_g,carbs_min_g,carbs_max_g,fat_min_g,fat_max_g,primary_source_type,primary_source_url,primary_source_title,primary_source_date,secondary_source_url,source_notes,confidence_grade,merchant_claims,xiaohongshu_keywords,common_modifications,tags,research_status,last_verified_date,item_type,combo_components,calorie_uncertainty_drivers,conflicting_sources,best_current_estimate
micun-cn-add-xingbaogu,米村拌饭,B,单加杏鲍菇,add-on king oyster mushroom,小食/单加,谷传玲实测『一份杏鲍菇约100克』，与菠菜并列为她推荐的加菜项；头条 2026-02 笔记报门店价2元。能量按菌菇通用密度估（未单独称重）→ 保守给 20–35 kcal 区间。,1,份,,,,,,,,estimated_range,20,35,,,,,,,third_party_analysis,http://m.toutiao.com/group/7680169194310091283/?upstream_biz=VolcEngine,我拆了4份米村拌饭，发现减脂最大的坑根本不是米饭（营养师谷传玲）,2026-08-31,https://post.smzdm.com/p/a95g9gd5/,谷传玲实测『一份杏鲍菇约100克』，与菠菜并列为她推荐的加菜项；头条 2026-02 笔记报门店价2元。能量按菌菇通用密度估（未单独称重）→ 保守给 20–35 kcal 区间。 B级：有明确称重克重与计算依据（USDA FoodData Central + 参考文献）。按 SCHEMA §2 用 estimated_range 只填 min/max，point 值留空（区间中值仅作参照，不写入 energy_kcal）。宏量除蛋白外未逐项给出 → 留空。,B,,米村拌饭 杏鲍菇; 米村拌饭 单加; 米村拌饭 拼好饭; 米村拌饭 减脂; 米村拌饭 热量; 米村拌饭 拼好饭; 米村拌饭 去酱; 米村拌饭 儿童金枪鱼拌饭,减脂期优先单加蔬菜类（菠菜/杏鲍菇）; 增肌期优先单加蛋白类（金枪鱼/煎蛋）; 谷传玲建议把蔬菜总量从≈80g 拉到150g+,vegetable; mushroom; add_on; low_calorie; fiber,nutrition_missing,2026-09-18,single_item,,单加份实际克重（门店手工盛装，波动大）; 是否带油/带汁,,
micun-cn-add-yumili,米村拌饭,B,单加甜玉米粒,add-on sweet corn kernels,小食/单加,谷传玲称重：拌饭基底内『甜玉米粒30克≈25千卡』；轻食款内『玉米约40克=33千卡』。作为单加项时份量约30–40g → 取 21–33 kcal 区间。属快碳来源，刺猬公社提到的『把玉米粒换成菠菜』即降碳操作。,1,份,,,,,,,,estimated_range,21,33,,,,,,,third_party_analysis,http://m.toutiao.com/group/7680169194310091283/?upstream_biz=VolcEngine,我拆了4份米村拌饭，发现减脂最大的坑根本不是米饭（营养师谷传玲）,2026-08-31,https://post.smzdm.com/p/a95g9gd5/,谷传玲称重：拌饭基底内『甜玉米粒30克≈25千卡』；轻食款内『玉米约40克=33千卡』。作为单加项时份量约30–40g → 取 21–33 kcal 区间。属快碳来源，刺猬公社提到的『把玉米粒换成菠菜』即降碳操作。 B级：有明确称重克重与计算依据（USDA FoodData Central + 参考文献）。按 SCHEMA §2 用 estimated_range 只填 min/max，point 值留空（区间中值仅作参照，不写入 energy_kcal）。宏量除蛋白外未逐项给出 → 留空。,B,,米村拌饭 甜玉米粒; 米村拌饭 单加; 米村拌饭 拼好饭; 米村拌饭 减脂; 米村拌饭 热量; 米村拌饭 拼好饭; 米村拌饭 去酱; 米村拌饭 儿童金枪鱼拌饭,减脂期优先单加蔬菜类（菠菜/杏鲍菇）; 增肌期优先单加蛋白类（金枪鱼/煎蛋）; 谷传玲建议把蔬菜总量从≈80g 拉到150g+,vegetable; corn; add_on; carb_source,nutrition_missing,2026-09-18,single_item,,单加份实际克重（门店手工盛装，波动大）; 是否带油/带汁,,
micun-cn-add-jinqiangyu,米村拌饭,B,单加水浸金枪鱼,add-on water-packed tuna,小食/单加,两个独立口径：刺猬公社引述小红书『45g的金枪鱼只有83大卡』（→184 kcal/100g）；谷传玲称重『水浸金枪鱼≈60g≈12g蛋白』。合并为 45–60g / 83–111 kcal（energy_kcal 填中值 97，按 estimated_range 以区间为准）。搜狐/十点读书会 2026-09 记门店单加价约3元，并确认儿童金枪鱼拌饭『含60克金枪鱼，大概12克蛋白质』。,1,份,,,,,,,,estimated_range,83,111,,,,,,,third_party_analysis,http://m.toutiao.com/group/7680169194310091283/?upstream_biz=VolcEngine,我拆了4份米村拌饭，发现减脂最大的坑根本不是米饭（营养师谷传玲）,2026-08-31,https://post.smzdm.com/p/a95g9gd5/,两个独立口径：刺猬公社引述小红书『45g的金枪鱼只有83大卡』（→184 kcal/100g）；谷传玲称重『水浸金枪鱼≈60g≈12g蛋白』。合并为 45–60g / 83–111 kcal（energy_kcal 填中值 97，按 estimated_range 以区间为准）。搜狐/十点读书会 2026-09 记门店单加价约3元，并确认儿童金枪鱼拌饭『含60克金枪鱼，大概12克蛋白质』。 B级：有明确称重克重与计算依据（USDA FoodData Central + 参考文献）。按 SCHEMA §2 用 estimated_range 只填 min/max，point 值留空（区间中值仅作参照，不写入 energy_kcal）。宏量除蛋白外未逐项给出 → 留空。,B,,米村拌饭 水浸金枪鱼; 米村拌饭 单加; 米村拌饭 拼好饭; 米村拌饭 减脂; 米村拌饭 热量; 米村拌饭 拼好饭; 米村拌饭 去酱; 米村拌饭 儿童金枪鱼拌饭,减脂期优先单加蔬菜类（菠菜/杏鲍菇）; 增肌期优先单加蛋白类（金枪鱼/煎蛋）; 谷传玲建议把蔬菜总量从≈80g 拉到150g+,seafood; tuna; add_on; high_protein; low_calorie; weight_loss_favourite,nutrition_missing,2026-09-18,single_item,,单加份实际克重（门店手工盛装，波动大）; 是否带油/带汁,,
micun-cn-add-huluobo,米村拌饭,B,单加胡萝卜,add-on carrot,小食/单加,搜狐/十点读书会（2026-09-10）记『两块钱的菠菜和胡萝卜』→ 门店单加约2元，为『拼好饭』常用蔬菜项。谷传玲基底称重将菠菜/胡萝卜/杏鲍菇合并计（80g=15 kcal），未单独给胡萝卜单加份的能量。,1,份,,,,,,,,unknown,,,,,,,,,third_party_analysis,https://www.sohu.com/a/1074396458_121124777/,中产减脂的尽头：9块9米村拌饭（十点读书会，经搜狐转载）,2026-09-10,http://m.toutiao.com/group/7680169194310091283/?upstream_biz=VolcEngine,菜单事实与价格有据（2元/份）；能量无独立来源（谷传玲未单独称重胡萝卜单加份）→ 按不假精确原则不写数值，进 needs_estimation。可用同类项菠菜（100g≈20 kcal）做 C 级类比，但本轮不写入字段。,U,,米村拌饭 胡萝卜; 米村拌饭 单加; 米村拌饭 减脂; 米村拌饭 热量; 米村拌饭 拼好饭; 米村拌饭 去酱; 米村拌饭 儿童金枪鱼拌饭,减脂期作为加菜项（与菠菜/杏鲍菇同类）,vegetable; add_on; low_calorie; fiber,needs_estimation,2026-09-18,single_item,,单加份克重（未称重）; 是否带油/带汁,,
micun-cn-add-haitai-sui,米村拌饭,B,单加芝麻海苔碎,add-on sesame seaweed flakes,小食/单加,拌饭标配撒料，门店可单加（头条 2026-02 笔记报价2元）。是减脂人群最常被去掉的项之一：两个独立称重口径显示其能量密度高达 540–600 kcal/100g（芝麻为主要脂肪来源）。,1,份,,,,,,,,estimated_range,30,78,,,,,,,third_party_analysis,https://post.smzdm.com/p/a95g9gd5/,赛级健身人，都在米村拌饭『拼好饭』（刺猬公社 陈只三，引述小红书健身圈实测）,2026-08-20,http://m.toutiao.com/group/7680169194310091283/?upstream_biz=VolcEngine,三个实测份量口径（克重不同，故按 SCHEMA §2 用 estimated_range 只填 min/max、point 留空）：①刺猬公社引述小红书『13g的海苔碎是70大卡』→538 kcal/100g；②谷传玲称重拌饭基底『芝麻海苔碎5克≈30千卡』→600 kcal/100g；③谷传玲轻食款『海苔芝麻碎约10克=60千卡』→600 kcal/100g。区间 30–78 kcal 覆盖 5g/10g/13g 三档；参照点值（10g≈60–70 kcal）仅记于 best_current_estimate，不写入 energy_kcal。宏量未给 → 留空。,B,,米村拌饭 海苔碎 热量; 米村拌饭 去海苔碎; 米村拌饭 减脂; 米村拌饭 热量; 米村拌饭 拼好饭; 米村拌饭 去酱; 米村拌饭 儿童金枪鱼拌饭,去海苔碎（小红书@小千饱了逐项 delta：石锅拌饭 −59 kcal、牛肉粒拌饭 −81 kcal、金枪鱼拌饭 −59 kcal）; 单加时按半份计,topping; seaweed; sesame; add_on; high_fat; weight_loss_removal_target,nutrition_missing,2026-09-18,single_item,,实际撒放克重（5g / 10g / 13g 三种实测口径，门店手工撒放不标准）; 芝麻占比（脂肪来源）,刺猬公社（引述小红书健身圈实测）：13g 海苔碎 = 70 kcal（538 kcal/100g） | 谷传玲称重：拌饭基底 5g ≈ 30 kcal、轻食款 10g ≈ 60 kcal（均 600 kcal/100g） | 每100g 538 vs 600 kcal；单份克重 5g / 10g / 13g 三种 | 门店手工撒放量不标准 + 不同款式（拌饭基底 vs 轻食款 vs 单加份）克重不同；芝麻/海苔比例批次差异,按份量给区间：5g≈30 kcal / 10g≈60 kcal / 13g≈70 kcal（能量密度 540–600 kcal/100g）。『去海苔碎』的可节省量以 UGC 逐项 delta −59～−81 kcal 为准。
micun-cn-bai-mifan,米村拌饭,B,白米饭（五常稻花香米）,steamed white rice (Wuchang Daohuaxiang),主食,黑龙江五常自有核心产区种植基地专供、一年一季稻花香米（官网/企业定位原话，刺猬公社引述）。菜单标价3元/碗，堂食免费无限续；亦可在官方小程序单独购买10斤装大米（零售周边，按任务要求不入库）。是『拼好饭』的快碳来源，也是全菜单最大的热量变量。,1,份,,,,,,,,estimated_range,232,360,,,,,,,third_party_analysis,http://m.toutiao.com/group/7680169194310091283/?upstream_biz=VolcEngine,我拆了4份米村拌饭，发现减脂最大的坑根本不是米饭（营养师谷传玲）,2026-08-31,https://m.baidu.com/bh/m/detail/ar_4911945563770237371,B级称重：谷传玲『一份米饭接近300克，能量大约348千卡』（→116 kcal/100g，与 USDA 熟白米 130 kcal/100g 同量级）；她建议减脂女生吃一半（150g，≈174 kcal，直接少摄入174 kcal），男生吃2/3；『150克熟白米饭大约提供42克碳水化合物』（引 USDA）。因四个来源的『一份』克重口径不一致，按 SCHEMA §2 用 estimated_range 只填 min/max（232–360 kcal），point 留空；有称重依据的参照点 300g≈348 kcal 仅记于 best_current_estimate。carbs_g 留空（谷给出的42g碳水对应的是半份150g，与本行 serving 不一致，混填会造成假精确）。刺猬公社另指出『为了保持口感，米村拌饭的米饭和拌菜在烹饪过程中都会添加少量的油』。,B,,米村拌饭 米饭 热量; 米村拌饭 米饭减半; 米村拌饭 五常大米; 米村拌饭 碳水; 米村拌饭 减脂; 米村拌饭 热量; 米村拌饭 拼好饭; 米村拌饭 去酱; 米村拌饭 儿童金枪鱼拌饭,米饭半份（谷传玲口径 −174 kcal；小红书@小千饱了口径半份≈180 kcal）; 米饭三分之一（小红书口径≈120 kcal）; 不免费续第二碗; 轻食款可换五谷杂粮饭（≈230g=267 kcal，纤维更高）,staple; rice; carb_source; free_refill; biggest_calorie_variable,nutrition_missing,2026-09-18,single_item,,『一碗/一份』的实际克重（200g vs 300g vs 351g 三种口径）; 是否免费续第二碗（直接翻倍）; 米饭烹制时添加的少量油（刺猬公社）,谷传玲称重（B）：一份≈300g = 348 kcal（116 kcal/100g） | 小红书 UGC 表（C）：米饭 232 kcal/碗；小红书@小千饱了（C）隐含全份≈360 kcal、半份180、三分之一120；新浪·市井分享社 AI 文（D）：351g = 482 kcal（137 kcal/100g） | 同一『一份米饭』232 / 348 / 360 / 482 kcal，极差 250 kcal | ①『一碗』与『一份』克重定义不同（门店免费续饭导致份量弹性极大；232 kcal 若按116 kcal/100g 反推≈200g，与谷的300g 不同）；②AI 内容农场文的 482 kcal 与其自身分项表其它数值不自洽（拌饭酱30g 仅记36 kcal），判为不可靠；③小千饱了的360 kcal 与谷的348 kcal 仅差3%，可视为同向,232–360 kcal/份（区间）。有称重依据的中位口径为 300g≈348 kcal（谷传玲，B）。减脂计算请统一采用三源共同支持的口径：『半份≈174–180 kcal、三分之一≈120 kcal』。482 kcal 的 AI 文口径不予采用。
micun-cn-wugu-zaliang-fan,米村拌饭,B,五谷杂粮饭（轻食系列主食）,five-grain multigrain rice,主食,轻食拌饭系列主食：黑米、燕麦、糙米、糯米、大米（ITBear / 搜狐 / 北京商报三家一致确认配料）。谷传玲称重≈230g。,1,份,267,,,,,,,estimated_point,240,294,,,,,,,third_party_analysis,http://m.toutiao.com/group/7680169194310091283/?upstream_biz=VolcEngine,我拆了4份米村拌饭，发现减脂最大的坑根本不是米饭（营养师谷传玲）,2026-08-31,https://www.sohu.com/a/1020050544_121956424,B级称重：谷传玲轻食拌饭拆解中『杂粮饭约230克：267千卡』（→116 kcal/100g，与白米饭同密度）。她指出杂粮饭原料含糙米/黑米/紫米/燕麦，相比纯精白米『膳食纤维、矿物质、花青素和部分B族维生素通常会更丰富』（引《中国居民膳食指南2022》），但同时强调『轻食这两个字，真的不等于低热量』。纤维克数未实测 → 留空。,B,,米村 杂粮饭; 米村轻食拌饭 杂粮饭 热量; 米村拌饭 粗粮; 米村拌饭 减脂; 米村拌饭 热量; 米村拌饭 拼好饭; 米村拌饭 去酱; 米村拌饭 儿童金枪鱼拌饭,吃2/3（谷传玲口径 ≈ −89 kcal）; 作为白米饭的替代而非额外添加,staple; multigrain; carb_source; higher_fiber; light_meal,nutrition_missing,2026-09-18,single_item,,实际克重（≈230g）; 糯米占比（升糖与能量密度）,,267 kcal（≈230g，谷传玲称重，B级）。纤维高于白米饭但克数无实测来源 → 不填 fiber_g。
micun-cn-shanquan-da-lengmian,米村拌饭,B,山泉大冷面（UGC 记作冷面）,spring-water cold noodle,主食,望京凯德MALL店 Ctrip 特色菜列表记作『山泉大冷面』；小红书 UGC 表记作『冷面～485大卡 12💰』。朝鲜族冷面（荞麦面+冷汤），为菜单中唯一面食主食。,1,份,485,,,,,,,estimated_point,427,543,,,,,,,third_party_analysis,https://m.baidu.com/bh/m/detail/ar_2857837884429501260,热量测评第1⃣️8⃣️5⃣ #米村拌饭热量（小红书笔记，经百度笔记聚合页转述）,2026-09-18,https://you.ctrip.com/food/beijing1/136360543-dianping.html,数值来自小红书 UGC『米村拌饭热量测评』表（三份转载均收录）。三份转载笔记交叉核对结果：485 / 485 / 485 完全一致。均无称重/计算方法披露 → 按 SCHEMA §3 定 C 级，附 ±12% 区间，不冒充 B 级。宏量营养素/钠/纤维/糖来源均未给 → 全部留空。,C,,米村拌饭 冷面 热量; 米村拌饭 山泉大冷面; 米村拌饭 减脂; 米村拌饭 热量; 米村拌饭 拼好饭; 米村拌饭 去酱; 米村拌饭 儿童金枪鱼拌饭,不喝冷面汤（钠与糖集中在汤）; 作为主食时不再配米饭,noodle; cold_noodle; heritage; low_fat,nutrition_missing,2026-09-18,single_item,,酱汁份量; 烹调油量; 门店现制份量波动,,485 kcal ±12%（C级，三源一致）。⚠️ 名称在门店列表（山泉大冷面）与 UGC（冷面）间不一致，且12元的价格对『大冷面』偏低 → 可能为小份/单点价，规格待核实。
micun-cn-haidai-tang,米村拌饭,B,海带汤（外卖名：解腻海菜汤）,kelp soup,汤/免费小菜,堂食免费无限续的自助汤品（小料台）；外卖以『解腻海菜汤』作为单人餐组成部分（三款美团外卖/到店单人餐券均含此汤）。健身圈视其为『海带补钾、可以去水肿』的加分项；刺猬公社则提醒『连免费的海带泡菜也没被放过…这些都是调料太多容易储水的陷阱食物，只可浅尝切莫贪杯』。,1,份,,,,,,,,unknown,,,,,,,,,third_party_analysis,https://post.smzdm.com/p/a95g9gd5/,赛级健身人，都在米村拌饭『拼好饭』（刺猬公社 陈只三，经什么值得买转载）,2026-08-26,https://www.smzdm.com/p/163525258/,菜单事实充分（刺猬公社 / 搜狐 / 大众点评 / 财经天下『店内米饭、海带汤和所有小菜全部免费、无限续』/ 三款美团外卖券商品名均确认）。无任何来源给出能量或钠数值；刺猬公社仅有定性高钠提示。按不假精确原则全部留空，进 needs_estimation（建议用《中国食物成分表》『海带汤/紫菜汤』条目做 C 级 component estimate）。,U,,米村拌饭 海带汤; 米村拌饭 免费汤; 米村拌饭 解腻海菜汤; 米村拌饭 钠; 米村拌饭 减脂; 米村拌饭 热量; 米村拌饭 拼好饭; 米村拌饭 去酱; 米村拌饭 儿童金枪鱼拌饭,控钠人群少喝或不喝汤; 用作餐前饱腹（能量极低）,soup; free; kelp; low_calorie; high_sodium; delivery_combo_component,needs_estimation,2026-09-18,single_item,,实际饮用量（免费无限续 → 份量完全不可控）; 汤中盐/调味油用量; 是否喝汤（减脂与控钠场景的关键变量）,,
micun-cn-labaicai-paocai,米村拌饭,B,辣白菜 / 泡菜（免费小菜）,spicy cabbage / kimchi (free side),汤/免费小菜,堂食免费无限续的小料台泡菜/辣白菜；外卖以『辣白菜』作为单人餐组成部分。健身圈观点分化：一方认为『辣白菜里面有益生菌，可以助消化』『海带补钾可以去水肿』，另一方（刺猬公社）提醒『调料太多容易储水…只可浅尝切莫贪杯』。大众点评 2024-01 笔记另记免费小菜含酸豆角。,1,份,,,,,,,,unknown,,,,,,,,,third_party_analysis,https://post.smzdm.com/p/a95g9gd5/,赛级健身人，都在米村拌饭『拼好饭』（刺猬公社 陈只三，经什么值得买转载）,2026-08-26,https://m.dianping.com/discovery/1390819556,菜单事实充分（刺猬公社 / 搜狐 / 大众点评 2024-01『免费的海带汤➕泡菜➕酸豆角』/ 财经天下 / 美团外卖券名）。无任何数值来源；两篇新浪 AI 内容农场文的『泡菜钠含量不低，高血压人群建议泡菜少吃』『热量低但钠含量高』均为 D 级定性表述，不作数值依据。全部留空 → needs_estimation。,U,,米村拌饭 辣白菜; 米村拌饭 泡菜 钠; 米村拌饭 免费小菜; 米村拌饭 减脂; 米村拌饭 热量; 米村拌饭 拼好饭; 米村拌饭 去酱; 米村拌饭 儿童金枪鱼拌饭,控钠/高血压人群浅尝; 用作『不加酱』时的替代调味（谷传玲建议路线之一，但钠仍高）,side; free; kimchi; fermented; low_calorie; high_sodium; delivery_combo_component,needs_estimation,2026-09-18,single_item,,实际取用量（免费无限续）; 腌渍钠含量（未检测）; 是否拌入米饭,,
